17:03:00,2a:cc:e4:ad:3f:62,01:00:5e:00:00:fb,10.7.74.140,224.0.0.251,UDP,5353,5353,98,N/A
17:03:00,2a:cc:e4:ad:3f:62,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,118,N/A
17:03:02,2a:cc:e4:ad:3f:62,01:00:5e:00:00:fb,10.7.74.140,224.0.0.251,UDP,5353,5353,98,N/A
17:03:02,2a:cc:e4:ad:3f:62,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,118,N/A
17:03:02,42:ad:a3:25:b5:95,33:33:00:00:00:02,N/A,N/A,Other,N/A,N/A,70,N/A
17:03:02,e2:ea:82:2f:15:30,01:00:5e:00:00:fb,10.7.74.107,224.0.0.251,UDP,5353,5353,261,N/A
17:03:02,e2:ea:82:2f:15:30,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,281,N/A
17:03:02,dc:71:96:fe:55:42,01:00:5e:00:00:fb,10.7.74.24,224.0.0.251,UDP,5353,5353,201,N/A
17:03:02,dc:71:96:fe:55:42,01:00:5e:00:00:fb,10.7.74.24,224.0.0.251,UDP,5353,5353,82,N/A
17:03:02,1a:91:f8:6a:9d:c7,ff:ff:ff:ff:ff:ff,10.7.74.147,10.7.75.255,UDP,137,137,92,N/A
17:03:02,f2:a4:a6:5f:9d:4b,ff:ff:ff:ff:ff:ff,10.7.74.46,10.7.75.255,UDP,137,137,92,N/A
17:03:02,dc:71:96:fe:55:42,01:00:5e:00:00:fb,10.7.74.24,224.0.0.251,UDP,5353,5353,82,N/A
17:03:02,dc:71:96:fe:55:42,01:00:5e:00:00:fb,10.7.74.24,224.0.0.251,UDP,5353,5353,82,N/A
17:03:02,70:08:94:56:4c:55,ff:ff:ff:ff:ff:ff,10.7.74.18,10.7.75.255,UDP,57621,57621,86,N/A
17:03:03,dc:71:96:fe:55:42,01:00:5e:00:00:fb,10.7.74.24,224.0.0.251,UDP,5353,5353,257,N/A
17:03:03,dc:71:96:fe:55:42,01:00:5e:00:00:fb,10.7.74.24,224.0.0.251,UDP,5353,5353,204,N/A
17:03:03,28:d0:43:f7:d0:8c,01:00:5e:00:00:fb,10.7.74.58,224.0.0.251,UDP,5353,5353,207,N/A
17:03:03,28:d0:43:f7:d0:8c,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,227,N/A
17:03:03,28:d0:43:f7:d0:8c,01:00:5e:00:00:fb,10.7.74.58,224.0.0.251,UDP,5353,5353,84,N/A
17:03:03,28:d0:43:f7:d0:8c,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,104,N/A
17:03:03,1a:91:f8:6a:9d:c7,01:00:5e:00:00:fb,10.7.74.147,224.0.0.251,UDP,5353,5353,469,N/A
17:03:03,1a:91:f8:6a:9d:c7,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,489,N/A
17:03:03,28:d0:43:f7:d0:8c,01:00:5e:00:00:fb,10.7.74.58,224.0.0.251,UDP,5353,5353,84,N/A
17:03:03,28:d0:43:f7:d0:8c,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,104,N/A
17:03:03,28:d0:43:f7:d0:8c,01:00:5e:00:00:fb,10.7.74.58,224.0.0.251,UDP,5353,5353,84,N/A
17:03:03,28:d0:43:f7:d0:8c,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,104,N/A
17:03:03,1a:91:f8:6a:9d:c7,ff:ff:ff:ff:ff:ff,10.7.74.147,10.7.75.255,UDP,137,137,92,N/A
17:03:03,f2:a4:a6:5f:9d:4b,ff:ff:ff:ff:ff:ff,10.7.74.46,10.7.75.255,UDP,137,137,92,N/A
17:03:04,28:d0:43:f7:d0:8c,01:00:5e:00:00:fb,10.7.74.58,224.0.0.251,UDP,5353,5353,263,N/A
17:03:04,28:d0:43:f7:d0:8c,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,283,N/A
17:03:04,28:d0:43:f7:d0:8c,01:00:5e:00:00:fb,10.7.74.58,224.0.0.251,UDP,5353,5353,208,N/A
17:03:04,28:d0:43:f7:d0:8c,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,228,N/A
17:03:04,d8:3b:bf:f1:5c:25,ff:ff:ff:ff:ff:ff,N/A,N/A,Other,N/A,N/A,42,N/A
17:03:04,f0:a6:54:56:89:01,01:00:5e:00:00:fb,10.7.74.76,224.0.0.251,UDP,5353,5353,373,N/A
17:03:04,f0:a6:54:56:89:01,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,393,N/A
17:03:04,f0:a6:54:56:89:01,01:00:5e:00:00:fb,10.7.74.76,224.0.0.251,UDP,5353,5353,88,N/A
17:03:04,f0:a6:54:56:89:01,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,108,N/A
17:03:04,f0:a6:54:56:89:01,01:00:5e:00:00:fb,10.7.74.76,224.0.0.251,UDP,5353,5353,88,N/A
17:03:04,f0:a6:54:56:89:01,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,108,N/A
17:03:04,f0:a6:54:56:89:01,01:00:5e:00:00:fb,10.7.74.76,224.0.0.251,UDP,5353,5353,88,N/A
17:03:04,f0:a6:54:56:89:01,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,108,N/A
17:03:04,2a:cc:e4:ad:3f:62,01:00:5e:00:00:fb,10.7.74.140,224.0.0.251,UDP,5353,5353,98,N/A
17:03:04,2a:cc:e4:ad:3f:62,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,118,N/A
17:03:05,f0:a6:54:56:89:01,01:00:5e:00:00:fb,10.7.74.76,224.0.0.251,UDP,5353,5353,433,N/A
17:03:05,f0:a6:54:56:89:01,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,453,N/A
17:03:05,f0:a6:54:56:89:01,01:00:5e:00:00:fb,10.7.74.76,224.0.0.251,UDP,5353,5353,374,N/A
17:03:05,f0:a6:54:56:89:01,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,394,N/A
17:03:05,1a:91:f8:6a:9d:c7,01:00:5e:7f:ff:fa,10.7.74.147,239.255.255.250,UDP,59215,1900,136,N/A
17:03:05,1a:91:f8:6a:9d:c7,01:00:5e:7f:ff:fa,10.7.74.147,239.255.255.250,UDP,59215,1900,179,N/A
17:03:05,7c:70:db:c8:c6:d4,34:64:a9:59:28:00,10.7.74.90,140.82.112.26,TCP,58895,443,55,A
17:03:05,1a:91:f8:6a:9d:c7,ff:ff:ff:ff:ff:ff,10.7.74.147,10.7.75.255,UDP,137,137,92,N/A
17:03:05,f2:a4:a6:5f:9d:4b,ff:ff:ff:ff:ff:ff,10.7.74.46,10.7.75.255,UDP,137,137,92,N/A
17:03:05,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,140.82.112.26,10.7.74.90,TCP,443,58895,66,A
17:03:05,7c:70:db:c8:c6:d4,34:64:a9:59:28:00,10.7.74.90,192.168.254.1,UDP,49982,53,74,N/A
17:03:05,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,192.168.254.1,10.7.74.90,UDP,53,49982,326,N/A
17:03:05,f4:c8:8a:8b:82:bf,01:00:5e:00:00:fb,10.7.74.32,224.0.0.251,UDP,5353,5353,84,N/A
17:03:05,f4:c8:8a:8b:82:bf,01:00:5e:00:00:fb,10.7.74.32,224.0.0.251,UDP,5353,5353,347,N/A
17:03:05,f4:c8:8a:8b:82:bf,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,367,N/A
17:03:05,f4:c8:8a:8b:82:bf,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,104,N/A
17:03:05,f4:c8:8a:8b:82:bf,01:00:5e:00:00:fb,10.7.74.32,224.0.0.251,UDP,5353,5353,84,N/A
17:03:05,f4:c8:8a:8b:82:bf,01:00:5e:00:00:fb,10.7.74.32,224.0.0.251,UDP,5353,5353,347,N/A
17:03:05,f4:c8:8a:8b:82:bf,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,104,N/A
17:03:05,f4:c8:8a:8b:82:bf,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,367,N/A
17:03:05,f4:c8:8a:8b:82:bf,01:00:5e:00:00:fb,10.7.74.32,224.0.0.251,UDP,5353,5353,347,N/A
17:03:05,f4:c8:8a:8b:82:bf,01:00:5e:00:00:fb,10.7.74.32,224.0.0.251,UDP,5353,5353,347,N/A
17:03:05,f4:c8:8a:8b:82:bf,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,367,N/A
17:03:05,f4:c8:8a:8b:82:bf,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,367,N/A
17:03:06,e2:ea:82:2f:15:30,01:00:5e:00:00:fb,10.7.74.107,224.0.0.251,UDP,5353,5353,261,N/A
17:03:06,e2:ea:82:2f:15:30,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,281,N/A
17:03:08,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,52.123.129.14,10.7.74.90,TCP,443,61086,60,RA
17:03:08,7c:70:db:c8:c6:d4,34:64:a9:59:28:00,10.7.74.90,48.218.107.32,TCP,63014,443,112,PA
17:03:09,c0:bf:be:07:b5:ab,ff:ff:ff:ff:ff:ff,10.7.74.88,10.7.75.255,UDP,57621,57621,86,N/A
17:03:09,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,48.218.107.32,10.7.74.90,TCP,443,63014,101,PA
17:03:09,7c:70:db:c8:c6:d4,34:64:a9:59:28:00,10.7.74.90,48.218.107.32,TCP,63014,443,54,A
17:03:09,74:97:79:87:d9:6b,01:00:5e:7f:ff:fa,10.7.74.23,239.255.255.250,UDP,60688,1900,212,N/A
17:03:09,66:75:55:41:6d:25,01:00:5e:00:00:16,10.7.74.39,224.0.0.22,Other,N/A,N/A,54,N/A
17:03:09,66:75:55:41:6d:25,01:00:5e:00:00:16,10.7.74.39,224.0.0.22,Other,N/A,N/A,54,N/A
17:03:10,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,104.18.39.21,10.7.74.90,TCP,443,57206,78,PA
17:03:10,7c:70:db:c8:c6:d4,34:64:a9:59:28:00,10.7.74.90,104.18.39.21,TCP,57206,443,82,PA
17:03:10,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,104.18.39.21,10.7.74.90,TCP,443,57206,60,A
17:03:10,74:97:79:87:d9:6b,01:00:5e:7f:ff:fa,10.7.74.23,239.255.255.250,UDP,60688,1900,212,N/A
17:03:10,7c:70:db:c8:c6:d4,34:64:a9:59:28:00,10.7.74.90,162.159.200.123,UDP,59006,123,90,N/A
17:03:10,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,104.18.39.21,10.7.74.90,TCP,443,56444,78,PA
17:03:10,7c:70:db:c8:c6:d4,34:64:a9:59:28:00,10.7.74.90,104.18.39.21,TCP,56444,443,82,PA
17:03:10,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,162.159.200.123,10.7.74.90,UDP,123,59006,90,N/A
17:03:10,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,104.18.39.21,10.7.74.90,TCP,443,56444,60,A
17:03:11,ee:f8:dd:ac:09:0a,01:00:5e:00:00:fb,10.7.74.71,224.0.0.251,UDP,5353,5353,87,N/A
17:03:11,ee:f8:dd:ac:09:0a,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,107,N/A
17:03:11,ee:f8:dd:ac:09:0a,01:00:5e:7f:ff:fa,10.7.74.71,239.255.255.250,UDP,59416,1900,167,N/A
17:03:11,74:97:79:87:d9:6b,01:00:5e:7f:ff:fa,10.7.74.23,239.255.255.250,UDP,60688,1900,212,N/A
17:03:11,ac:f2:3c:a2:da:eb,01:00:5e:7f:ff:fa,10.7.74.44,239.255.255.250,UDP,59169,1900,212,N/A
17:03:12,7c:70:db:c8:c6:d4,34:64:a9:59:28:00,10.7.74.90,142.250.205.36,UDP,51630,443,71,N/A
17:03:12,74:97:79:87:d9:6b,01:00:5e:7f:ff:fa,10.7.74.23,239.255.255.250,UDP,60688,1900,212,N/A
17:03:12,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,142.250.205.36,10.7.74.90,UDP,443,51630,68,N/A
17:03:12,1a:91:f8:6a:9d:c7,01:00:5e:00:00:fb,10.7.74.147,224.0.0.251,UDP,5353,5353,140,N/A
17:03:12,1a:91:f8:6a:9d:c7,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,160,N/A
17:03:12,ac:f2:3c:a2:da:eb,01:00:5e:7f:ff:fa,10.7.74.44,239.255.255.250,UDP,59169,1900,212,N/A
17:03:12,1a:91:f8:6a:9d:c7,01:00:5e:00:00:fb,10.7.74.147,224.0.0.251,UDP,5353,5353,140,N/A
17:03:12,1a:91:f8:6a:9d:c7,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,160,N/A
17:03:12,1a:91:f8:6a:9d:c7,01:00:5e:00:00:fb,10.7.74.147,224.0.0.251,UDP,5353,5353,140,N/A
17:03:12,1a:91:f8:6a:9d:c7,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,160,N/A
17:03:13,7c:70:db:c8:c6:d4,34:64:a9:59:28:00,10.7.74.90,192.168.254.1,UDP,49982,53,83,N/A
17:03:13,7c:70:db:c8:c6:d4,34:64:a9:59:28:00,10.7.74.90,192.168.3.5,UDP,49982,53,83,N/A
17:03:13,1a:91:f8:6a:9d:c7,01:00:5e:00:00:fb,10.7.74.147,224.0.0.251,UDP,5353,5353,278,N/A
17:03:13,1a:91:f8:6a:9d:c7,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,298,N/A
17:03:13,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,192.168.254.1,10.7.74.90,UDP,53,49982,251,N/A
17:03:13,7c:70:db:c8:c6:d4,34:64:a9:59:28:00,10.7.74.90,54.148.211.218,TCP,62562,443,66,S
17:03:13,ac:f2:3c:a2:da:eb,01:00:5e:7f:ff:fa,10.7.74.44,239.255.255.250,UDP,59169,1900,212,N/A
17:03:13,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,54.148.211.218,10.7.74.90,TCP,443,62562,66,SA
17:03:13,7c:70:db:c8:c6:d4,34:64:a9:59:28:00,10.7.74.90,54.148.211.218,TCP,62562,443,54,A
17:03:13,7c:70:db:c8:c6:d4,34:64:a9:59:28:00,10.7.74.90,54.148.211.218,TCP,62562,443,527,PA
17:03:13,66:75:55:41:6d:25,01:00:5e:00:00:16,10.7.74.39,224.0.0.22,Other,N/A,N/A,54,N/A
17:03:13,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,54.148.211.218,10.7.74.90,TCP,443,62562,60,A
17:03:14,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,54.148.211.218,10.7.74.90,TCP,443,62562,1514,A
17:03:14,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,54.148.211.218,10.7.74.90,TCP,443,62562,1514,A
17:03:14,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,54.148.211.218,10.7.74.90,TCP,443,62562,1514,A
17:03:14,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,54.148.211.218,10.7.74.90,TCP,443,62562,1514,PA
17:03:14,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,54.148.211.218,10.7.74.90,TCP,443,62562,1514,A
17:03:14,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,54.148.211.218,10.7.74.90,TCP,443,62562,378,PA
17:03:14,7c:70:db:c8:c6:d4,34:64:a9:59:28:00,10.7.74.90,54.148.211.218,TCP,62562,443,54,A
17:03:14,2a:cc:e4:ad:3f:62,01:00:5e:00:00:fb,10.7.74.140,224.0.0.251,UDP,5353,5353,98,N/A
17:03:14,2a:cc:e4:ad:3f:62,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,118,N/A
17:03:14,7c:70:db:c8:c6:d4,34:64:a9:59:28:00,10.7.74.90,54.148.211.218,TCP,62562,443,180,PA
17:03:14,1a:91:f8:6a:9d:c7,33:33:00:00:00:fb,N/A,N/A,UDP,5353,5353,298,N/A
17:03:14,1a:91:f8:6a:9d:c7,01:00:5e:00:00:fb,10.7.74.147,224.0.0.251,UDP,5353,5353,278,N/A
17:03:14,34:64:a9:59:28:00,7c:70:db:c8:c6:d4,54.148.211.218,10.7.74.90,TCP,443,62562,60,A
